Case Study,Sampling Strategy,Robustness,Confidence Difference
Dune,solverBased,0.411,0.0
Dune,solverBased,0.412,0.0
Dune,solverBased,0.413,0.0
Dune,solverBased,0.414,0.0
Dune,solverBased,0.415,0.0
Dune,solverBased,0.416,0.0
Dune,solverBased,0.417,0.0
Dune,solverBased,0.418,0.0
Dune,solverBased,0.419,0.0
Dune,solverBased,0.42,0.0
Dune,solverBased,0.421,0.0
Dune,solverBased,0.422,0.0
Dune,solverBased,0.423,0.0
Dune,solverBased,0.424,0.0
Dune,solverBased,0.425,0.0
Dune,solverBased,0.426,0.0
Dune,solverBased,0.427,0.0
Dune,solverBased,0.428,0.0
Dune,solverBased,0.429,0.0
Dune,solverBased,0.43,0.0
Dune,solverBased,0.431,0.0
Dune,solverBased,0.432,0.0
Dune,solverBased,0.433,0.0
Dune,solverBased,0.434,0.0
Dune,solverBased,0.435,0.0
Dune,solverBased,0.436,0.0
Dune,solverBased,0.437,0.0
Dune,solverBased,0.438,0.0
Dune,solverBased,0.439,0.0
Dune,solverBased,0.44,0.0
Dune,solverBased,0.441,0.0
Dune,solverBased,0.442,0.0
Dune,solverBased,0.443,0.0
Dune,solverBased,0.444,0.0
Dune,solverBased,0.445,0.0
Dune,solverBased,0.446,0.0
Dune,solverBased,0.447,0.0
Dune,solverBased,0.448,0.0
Dune,solverBased,0.449,0.0
Dune,solverBased,0.45,0.0
Dune,solverBased,0.451,0.0
Dune,solverBased,0.452,0.0
Dune,solverBased,0.453,0.0
Dune,solverBased,0.454,0.0
Dune,solverBased,0.455,0.0
Dune,solverBased,0.456,0.0
Dune,solverBased,0.457,0.0
Dune,solverBased,0.458,0.0
Dune,solverBased,0.459,0.0
Dune,solverBased,0.46,0.0
Dune,solverBased,0.461,0.0
Dune,solverBased,0.462,0.0
Dune,solverBased,0.463,0.0
Dune,solverBased,0.464,0.0
Dune,solverBased,0.465,0.0
Dune,solverBased,0.466,0.0
Dune,solverBased,0.467,0.0
Dune,solverBased,0.468,0.0
Dune,solverBased,0.469,0.0
Dune,solverBased,0.47,0.0
Dune,solverBased,0.471,0.0
Dune,solverBased,0.472,0.0
Dune,solverBased,0.473,0.0
Dune,solverBased,0.474,0.0
Dune,solverBased,0.475,0.0
Dune,solverBased,0.476,0.0
Dune,solverBased,0.477,0.0
Dune,solverBased,0.478,0.0
Dune,solverBased,0.479,0.0
Dune,solverBased,0.48,0.0
Dune,solverBased,0.481,0.0
Dune,solverBased,0.482,0.0
Dune,solverBased,0.483,0.0
Dune,solverBased,0.484,0.0
Dune,solverBased,0.485,0.0
Dune,solverBased,0.486,0.0
Dune,solverBased,0.487,0.0
Dune,solverBased,0.488,0.0
Dune,solverBased,0.489,0.0
Dune,solverBased,0.49,0.0
Dune,solverBased,0.491,0.0
Dune,solverBased,0.492,0.0
Dune,solverBased,0.493,0.0
Dune,solverBased,0.494,0.0
Dune,solverBased,0.495,0.0
Dune,solverBased,0.496,0.0
Dune,solverBased,0.497,0.0
Dune,solverBased,0.498,0.0
Dune,solverBased,0.499,0.0
Dune,solverBased,0.5,0.0
Dune,solverBased,0.501,0.0
Dune,solverBased,0.502,0.0
Dune,solverBased,0.503,0.0
Dune,solverBased,0.504,0.0
Dune,solverBased,0.505,0.0
Dune,solverBased,0.506,0.0
Dune,solverBased,0.507,0.0
Dune,solverBased,0.508,0.0
Dune,solverBased,0.509,0.0
Dune,solverBased,0.51,0.0
Dune,solverBased,0.511,0.0
Dune,solverBased,0.512,0.0
Dune,solverBased,0.513,0.0
Dune,solverBased,0.514,0.0
Dune,solverBased,0.515,0.0
Dune,solverBased,0.516,0.0
Dune,solverBased,0.517,0.0
Dune,solverBased,0.518,0.0
Dune,solverBased,0.519,0.0
