Case Study,Sampling Strategy,Sample Set Size,Area
Polly,SRSSampling,1870,9.552498538259722e-05
Polly,SRSSampling,1880,9.335330410461088e-05
Polly,SRSSampling,1890,9.054496107107512e-05
Polly,SRSSampling,1900,8.776614969801567e-05
Polly,SRSSampling,1910,8.501640663549806e-05
Polly,SRSSampling,1920,8.22952781767312e-05
Polly,SRSSampling,1930,8.0268986675171e-05
Polly,SRSSampling,1940,7.760376363599962e-05
Polly,SRSSampling,1950,7.496584948170701e-05
Polly,SRSSampling,1960,7.235482665817302e-05
Polly,SRSSampling,1970,6.977028608099852e-05
Polly,SRSSampling,1980,6.721182692183875e-05
Polly,SRSSampling,1990,7.067905640117336e-05
Polly,SRSSampling,2000,6.817158958728684e-05
Polly,SRSSampling,2010,6.835571586790984e-05
Polly,SRSSampling,2020,8.056439876098149e-05
Polly,SRSSampling,2030,7.81306090643325e-05
Polly,SRSSampling,2040,7.572065801076462e-05
Polly,SRSSampling,2050,7.466753042834165e-05
Polly,SRSSampling,2060,7.763755123905e-05
Polly,SRSSampling,2070,7.529705196232295e-05
Polly,SRSSampling,2080,7.297903722326796e-05
Polly,SRSSampling,2090,7.201651793210333e-05
Polly,SRSSampling,2100,7.307584446798878e-05
