Sample Set Size,Max Area,Min Area
1843,0.0006420088838692273,-0.9993579911161308
1844,0.00064171527875867,-0.9993582847212413
1845,0.000641421991586788,-0.9993585780084132
1846,0.0006411290218374388,-0.9993588709781626
1847,0.0006408363689955898,-0.9993591636310044
1848,0.0006405440325474299,-0.9993594559674526
1849,0.0006402520119799249,-0.9993597479880201
1850,0.0006399603067818171,-0.9993600396932182
1851,0.000639668916442182,-0.9993603310835578
1852,0.0006393778404517603,-0.9993606221595482
1853,0.0006390870783020697,-0.9993609129216979
1854,0.0006387966294858494,-0.9993612033705142
1855,0.0006385064934970597,-0.9993614935065029
1856,0.0006382166698303271,-0.9993617833301697
1857,0.0006379271579819434,-0.9993620728420181
1858,0.0006376379574488666,-0.9993623620425511
1859,0.0006373490677291649,-0.9993626509322708
