Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
BerkeleyDBC,SolverBased,0.048,0.6,0.9999996287029799
BerkeleyDBC,SolverBased,0.049,0.6,0.9999997293951363
BerkeleyDBC,SolverBased,0.05,0.6,0.999999802846182
BerkeleyDBC,SolverBased,0.051,0.6,0.9999998564081005
BerkeleyDBC,SolverBased,0.052,0.6,0.9999998954534902
BerkeleyDBC,SolverBased,0.053,0.63,0.9999999239071798
BerkeleyDBC,SolverBased,0.054,0.64,0.999999944635414
BerkeleyDBC,SolverBased,0.055,0.64,0.9999999597306739
BerkeleyDBC,SolverBased,0.056,0.65,0.9999999707200532
BerkeleyDBC,SolverBased,0.057,0.67,0.9999999787176533
BerkeleyDBC,SolverBased,0.058,0.67,0.9999999845360036
BerkeleyDBC,SolverBased,0.059,0.68,0.9999999887674942
BerkeleyDBC,SolverBased,0.06,0.68,0.9999999918438739
BerkeleyDBC,SolverBased,0.061,0.68,0.9999999940797061
BerkeleyDBC,SolverBased,0.062,0.68,0.9999999957040981
BerkeleyDBC,SolverBased,0.063,0.68,0.9999999968838608
BerkeleyDBC,SolverBased,0.064,0.68,0.9999999977404057
BerkeleyDBC,SolverBased,0.065,0.68,0.9999999983620718
BerkeleyDBC,SolverBased,0.066,0.69,0.999999998813112
BerkeleyDBC,SolverBased,0.067,0.69,0.9999999991402448
BerkeleyDBC,SolverBased,0.068,0.7,0.999999999377428
BerkeleyDBC,SolverBased,0.069,0.7,0.9999999995493348
BerkeleyDBC,SolverBased,0.07,0.7,0.9999999996738874
BerkeleyDBC,SolverBased,0.071,0.7,0.9999999997640989
BerkeleyDBC,SolverBased,0.072,0.71,0.999999999829415
BerkeleyDBC,SolverBased,0.073,0.71,0.9999999998766895
BerkeleyDBC,SolverBased,0.074,0.71,0.9999999999108939
BerkeleyDBC,SolverBased,0.075,0.71,0.9999999999356333
BerkeleyDBC,SolverBased,0.076,0.71,0.9999999999535203
BerkeleyDBC,SolverBased,0.077,0.71,0.9999999999664485
BerkeleyDBC,SolverBased,0.078,0.72,0.9999999999757893
BerkeleyDBC,SolverBased,0.079,0.72,0.9999999999825357
BerkeleyDBC,SolverBased,0.08,0.72,0.9999999999874069
BerkeleyDBC,SolverBased,0.081,0.72,0.9999999999909225
BerkeleyDBC,SolverBased,0.082,0.72,0.999999999993459
BerkeleyDBC,SolverBased,0.083,0.72,0.9999999999952884
BerkeleyDBC,SolverBased,0.084,0.72,0.9999999999966074
BerkeleyDBC,SolverBased,0.085,0.72,0.999999999997558
BerkeleyDBC,SolverBased,0.086,0.72,0.9999999999982429
BerkeleyDBC,SolverBased,0.087,0.72,0.9999999999987361
BerkeleyDBC,SolverBased,0.088,0.72,0.9999999999990913
BerkeleyDBC,SolverBased,0.089,0.72,0.9999999999993469
BerkeleyDBC,SolverBased,0.09,0.72,0.9999999999995307
