Case Study,Sampling Strategy,Robustness,Confidence Difference
7z,DiversifiedDistanceBased,0.105,3.1086244689504383e-15
7z,DiversifiedDistanceBased,0.106,2.220446049250313e-15
7z,DiversifiedDistanceBased,0.107,1.5543122344752192e-15
7z,DiversifiedDistanceBased,0.108,1.1102230246251565e-15
7z,DiversifiedDistanceBased,0.109,7.771561172376096e-16
7z,DiversifiedDistanceBased,0.11,5.551115123125783e-16
7z,DiversifiedDistanceBased,0.111,4.440892098500626e-16
7z,DiversifiedDistanceBased,0.112,3.3306690738754696e-16
7z,DiversifiedDistanceBased,0.113,2.220446049250313e-16
7z,DiversifiedDistanceBased,0.114,1.1102230246251565e-16
7z,DiversifiedDistanceBased,0.115,1.1102230246251565e-16
7z,DiversifiedDistanceBased,0.116,1.1102230246251565e-16
7z,DiversifiedDistanceBased,0.117,0.0
7z,DiversifiedDistanceBased,0.118,0.0
7z,DiversifiedDistanceBased,0.119,0.0
7z,DiversifiedDistanceBased,0.12,0.0
7z,DiversifiedDistanceBased,0.121,0.0
7z,DiversifiedDistanceBased,0.122,0.0
7z,DiversifiedDistanceBased,0.123,0.0
7z,DiversifiedDistanceBased,0.124,0.0
7z,DiversifiedDistanceBased,0.125,0.0
7z,DiversifiedDistanceBased,0.126,0.0
7z,DiversifiedDistanceBased,0.127,0.0
7z,DiversifiedDistanceBased,0.128,0.0
7z,DiversifiedDistanceBased,0.129,0.0
7z,DiversifiedDistanceBased,0.13,0.0
7z,DiversifiedDistanceBased,0.131,0.0
7z,DiversifiedDistanceBased,0.132,0.0
7z,DiversifiedDistanceBased,0.133,0.0
7z,DiversifiedDistanceBased,0.134,0.0
7z,DiversifiedDistanceBased,0.135,0.0
7z,DiversifiedDistanceBased,0.136,0.0
7z,DiversifiedDistanceBased,0.137,0.0
7z,DiversifiedDistanceBased,0.138,0.0
7z,DiversifiedDistanceBased,0.139,0.0
7z,DiversifiedDistanceBased,0.14,0.0
7z,DiversifiedDistanceBased,0.141,0.0
7z,DiversifiedDistanceBased,0.142,0.0
7z,DiversifiedDistanceBased,0.143,0.0
7z,DiversifiedDistanceBased,0.144,0.0
7z,DiversifiedDistanceBased,0.145,0.0
7z,DiversifiedDistanceBased,0.146,0.0
7z,DiversifiedDistanceBased,0.147,0.0
7z,DiversifiedDistanceBased,0.148,0.0
7z,DiversifiedDistanceBased,0.149,0.0
7z,SolverBased,0.0,0.0
7z,SolverBased,0.001,-0.2600336748760569
7z,SolverBased,0.002,-0.45261495558317344
7z,SolverBased,0.003,-0.5951979978951478
7z,SolverBased,0.004,-0.7007315973891347
7z,SolverBased,0.005,-0.7788192611584568
7z,SolverBased,0.006,-0.8365813179719019
7z,SolverBased,0.007,-0.8792954066919234
7z,SolverBased,0.008,-0.9108721729662121
7z,SolverBased,0.009,-0.9342084678917881
7z,SolverBased,0.01,-0.9514495148694271
7z,SolverBased,0.011,-0.9641834483270406
7z,SolverBased,0.012,-0.9735856261112653
7z,SolverBased,0.013,-0.9805256507836428
7z,SolverBased,0.014,-0.9856467120592407
7z,SolverBased,0.015,-0.9894243911456159
7z,SolverBased,0.016,-0.9922102301271877
7z,SolverBased,0.017,-0.9942640036345654
7z,SolverBased,0.018,-0.9957776150600656
7z,SolverBased,0.019,-0.9968927855967948
7z,SolverBased,0.02,-0.9977141444454076
7z,SolverBased,0.021,-0.9983189128334926
7z,SolverBased,0.022,-0.9987640659675106
7z,SolverBased,0.023,-0.9990916281245487
7z,SolverBased,0.024,-0.9993325862992288
7z,SolverBased,0.025,-0.9995097819193264
