Case Study,Sampling Strategy,Robustness,Confidence Difference
BerkeleyDBC,SolverBased,0.105,-0.17999999999999694
BerkeleyDBC,SolverBased,0.106,-0.17999999999999783
BerkeleyDBC,SolverBased,0.107,-0.1799999999999985
BerkeleyDBC,SolverBased,0.108,-0.17999999999999894
BerkeleyDBC,SolverBased,0.109,-0.17999999999999927
BerkeleyDBC,SolverBased,0.11,-0.1799999999999995
BerkeleyDBC,SolverBased,0.111,-0.1799999999999996
BerkeleyDBC,SolverBased,0.112,-0.17999999999999972
BerkeleyDBC,SolverBased,0.113,-0.17999999999999983
BerkeleyDBC,SolverBased,0.114,-0.17999999999999994
BerkeleyDBC,SolverBased,0.115,-0.16999999999999993
BerkeleyDBC,SolverBased,0.116,-0.16999999999999993
BerkeleyDBC,SolverBased,0.117,-0.17000000000000004
BerkeleyDBC,SolverBased,0.118,-0.17000000000000004
BerkeleyDBC,SolverBased,0.119,-0.17000000000000004
BerkeleyDBC,SolverBased,0.12,-0.17000000000000004
BerkeleyDBC,SolverBased,0.121,-0.17000000000000004
BerkeleyDBC,SolverBased,0.122,-0.16000000000000003
BerkeleyDBC,SolverBased,0.123,-0.16000000000000003
BerkeleyDBC,SolverBased,0.124,-0.16000000000000003
BerkeleyDBC,SolverBased,0.125,-0.16000000000000003
BerkeleyDBC,SolverBased,0.126,-0.15000000000000002
BerkeleyDBC,SolverBased,0.127,-0.15000000000000002
BerkeleyDBC,SolverBased,0.128,-0.15000000000000002
BerkeleyDBC,SolverBased,0.129,-0.15000000000000002
