Case Study,Sampling Strategy,Robustness,Confidence Difference
Polly,solverBased,0.297,-0.7564413506235559
Polly,solverBased,0.298,-0.7565214856918587
Polly,solverBased,0.299,-0.7565999266401311
Polly,solverBased,0.3,-0.7566767069430399
Polly,solverBased,0.301,-0.7567518594601912
Polly,solverBased,0.302,-0.7468254164465762
Polly,solverBased,0.303,-0.6968974095628555
Polly,solverBased,0.304,-0.6969678698854818
Polly,solverBased,0.305,-0.697036827916665
Polly,solverBased,0.306,-0.6971043135941808
Polly,solverBased,0.307,-0.6971703563010256
Polly,solverBased,0.308,-0.6972349848749211
Polly,solverBased,0.309,-0.697298227617666
Polly,solverBased,0.31,-0.6973601123043449
Polly,solverBased,0.311,-0.6974206661923885
Polly,solverBased,0.312,-0.6974799160304923
Polly,solverBased,0.313,-0.6975378880673939
Polly,solverBased,0.314,-0.6975946080605113
Polly,solverBased,0.315,-0.6976501012844447
Polly,solverBased,0.316,-0.6977043925393414
Polly,solverBased,0.317,-0.6977575061591303
Polly,solverBased,0.318,-0.6578094660196236
Polly,solverBased,0.319,-0.6578602955464894
Polly,solverBased,0.32,-0.6179100177230963
Polly,solverBased,0.321,-0.6179586550982351
Polly,solverBased,0.322,-0.6180062297937133
Polly,solverBased,0.323,-0.6180527635118305
Polly,solverBased,0.324,-0.6180982775427315
Polly,solverBased,0.325,-0.6081427927716432
Polly,solverBased,0.326,-0.6081863296859931
Polly,solverBased,0.327,-0.6082289083824137
Polly,solverBased,0.328,-0.6082705485736342
Polly,solverBased,0.329,-0.5983112695952588
Polly,solverBased,0.33,-0.5983510904124375
Polly,solverBased,0.331,-0.598390029626427
Polly,solverBased,0.332,-0.5984281054810451
Polly,solverBased,0.333,-0.5984653358690204
Polly,solverBased,0.334,-0.34850173833823883
Polly,solverBased,0.335,-0.34853733009788657
Polly,solverBased,0.336,-0.34857212802449455
Polly,solverBased,0.337,-0.3486061486678824
Polly,solverBased,0.338,-0.3486394082570057
Polly,solverBased,0.339,-0.34867192270570624
Polly,solverBased,0.34,-0.34870370761836944
Polly,solverBased,0.341,-0.3487347782954866
Polly,solverBased,0.342,-0.3487651497391261
Polly,solverBased,0.343,-0.27879483665831495
Polly,solverBased,0.344,-0.2788238534743297
Polly,solverBased,0.345,-0.278852214325901
Polly,solverBased,0.346,-0.27887993307433123
Polly,solverBased,0.347,-0.2689070233085269
Polly,solverBased,0.348,-0.2689334983499472
Polly,solverBased,0.349,-0.2689593712574704
Polly,solverBased,0.35,-0.26898465483217904
Polly,solverBased,0.351,-0.269009361622064
Polly,solverBased,0.352,-0.2690335039266514
Polly,solverBased,0.353,-0.2690570938015504
Polly,solverBased,0.354,-0.26908014306292516
Polly,solverBased,0.355,-0.229102663291892
Polly,solverBased,0.356,-0.2291246658388415
